14-07-2025,21:30:47,0.378
14-07-2025,21:30:48,0.371
14-07-2025,21:30:49,0.367
14-07-2025,21:30:50,0.368
14-07-2025,21:30:51,0.361
14-07-2025,21:30:52,0.360
14-07-2025,21:30:53,0.364
14-07-2025,21:30:54,0.365
14-07-2025,21:30:55,0.359
14-07-2025,21:30:56,0.350
14-07-2025,21:30:57,0.346
14-07-2025,21:30:58,0.341
14-07-2025,21:30:59,0.352
14-07-2025,21:31:00,0.361
14-07-2025,21:31:01,0.346
14-07-2025,21:31:02,0.336
14-07-2025,21:31:03,0.337
14-07-2025,21:31:04,0.351
14-07-2025,21:31:05,0.357
14-07-2025,21:31:06,0.357
14-07-2025,21:31:07,0.367
14-07-2025,21:31:08,0.359
14-07-2025,21:31:09,0.347
14-07-2025,21:31:10,0.342
14-07-2025,21:31:11,0.337
14-07-2025,21:31:12,0.337
14-07-2025,21:31:13,0.344
14-07-2025,21:31:14,0.347
14-07-2025,21:31:15,0.354
14-07-2025,21:31:16,0.364
14-07-2025,21:31:17,0.368
14-07-2025,21:31:18,0.365
14-07-2025,21:31:19,0.370
14-07-2025,21:31:20,0.368
14-07-2025,21:31:21,0.367
14-07-2025,21:31:22,0.368
14-07-2025,21:31:23,0.372
14-07-2025,21:31:24,0.378
14-07-2025,21:31:25,0.374
14-07-2025,21:31:26,0.377
14-07-2025,21:31:27,0.378
14-07-2025,21:31:28,0.376
14-07-2025,21:31:29,0.383
14-07-2025,21:31:30,0.381
14-07-2025,21:31:31,0.370
14-07-2025,21:31:32,0.364
14-07-2025,21:31:33,0.347
14-07-2025,21:31:34,0.333
14-07-2025,21:31:35,0.321
14-07-2025,21:31:36,0.315
14-07-2025,21:31:37,0.314
14-07-2025,21:31:38,0.315
14-07-2025,21:31:39,0.307
14-07-2025,21:31:40,0.307
14-07-2025,21:31:41,0.300
14-07-2025,21:31:42,0.294
14-07-2025,21:31:43,0.302
14-07-2025,21:31:44,0.302
14-07-2025,21:31:45,0.301
14-07-2025,21:31:46,0.292
14-07-2025,21:31:47,0.296
14-07-2025,21:31:48,0.297
14-07-2025,21:31:49,0.281
14-07-2025,21:31:50,0.272
14-07-2025,21:31:51,0.262
14-07-2025,21:31:52,0.261
14-07-2025,21:31:53,0.281
14-07-2025,21:31:54,0.324
14-07-2025,21:31:55,0.326
14-07-2025,21:31:56,0.309
14-07-2025,21:31:57,0.310
14-07-2025,21:31:58,0.313
14-07-2025,21:31:59,0.312
14-07-2025,21:32:00,0.313
14-07-2025,21:32:01,0.312
14-07-2025,21:32:02,0.316
14-07-2025,21:32:03,0.325
14-07-2025,21:32:04,0.322
14-07-2025,21:32:05,0.313
14-07-2025,21:32:06,0.312
14-07-2025,21:32:07,0.319
14-07-2025,21:32:08,0.339
14-07-2025,21:32:09,0.359
14-07-2025,21:32:10,0.358
14-07-2025,21:32:11,0.353
14-07-2025,21:32:12,0.334
14-07-2025,21:32:13,0.336
14-07-2025,21:32:14,0.354
14-07-2025,21:32:15,0.365
14-07-2025,21:32:16,0.358
14-07-2025,21:32:17,0.355
14-07-2025,21:32:18,0.344
14-07-2025,21:32:19,0.331
14-07-2025,21:32:20,0.332
14-07-2025,21:32:21,0.342
14-07-2025,21:32:22,0.344
14-07-2025,21:32:23,0.338
14-07-2025,21:32:24,0.333
14-07-2025,21:32:25,0.338
14-07-2025,21:32:26,0.348
14-07-2025,21:32:27,0.373
14-07-2025,21:32:28,0.414
14-07-2025,21:32:29,0.471
14-07-2025,21:32:30,0.486
14-07-2025,21:32:31,0.461
14-07-2025,21:32:32,0.448
14-07-2025,21:32:33,0.445
14-07-2025,21:32:34,0.431
14-07-2025,21:32:35,0.426
14-07-2025,21:32:36,0.430
14-07-2025,21:32:37,0.435
14-07-2025,21:32:38,0.436
14-07-2025,21:32:39,0.432
14-07-2025,21:32:40,0.421
14-07-2025,21:32:41,0.408
14-07-2025,21:32:42,0.412
14-07-2025,21:32:43,0.413
14-07-2025,21:32:44,0.433
14-07-2025,21:32:45,0.441
14-07-2025,21:32:46,0.438
14-07-2025,21:32:47,0.442
14-07-2025,21:32:48,0.442
14-07-2025,21:32:49,0.455
14-07-2025,21:32:50,0.469
14-07-2025,21:32:51,0.477
14-07-2025,21:32:52,0.479
14-07-2025,21:32:53,0.487
14-07-2025,21:32:54,0.480
14-07-2025,21:32:55,0.492
14-07-2025,21:32:56,0.493
14-07-2025,21:32:57,0.492
14-07-2025,21:32:58,0.493
14-07-2025,21:32:59,0.492
14-07-2025,21:33:00,0.465
14-07-2025,21:33:01,0.470
14-07-2025,21:33:02,0.490
14-07-2025,21:33:03,0.460
14-07-2025,21:33:04,0.455
14-07-2025,21:33:05,0.456
14-07-2025,21:33:06,0.451
14-07-2025,21:33:07,0.435
14-07-2025,21:33:08,0.418
14-07-2025,21:33:09,0.425
14-07-2025,21:33:10,0.430
14-07-2025,21:33:11,0.436
14-07-2025,21:33:12,0.441
14-07-2025,21:33:13,0.457
14-07-2025,21:33:14,0.472
14-07-2025,21:33:15,0.472
14-07-2025,21:33:16,0.511
14-07-2025,21:33:17,0.581
14-07-2025,21:33:18,0.577
14-07-2025,21:33:19,0.572
14-07-2025,21:33:20,0.601
14-07-2025,21:33:21,0.605
14-07-2025,21:33:22,0.605
14-07-2025,21:33:23,0.605
14-07-2025,21:33:24,0.619
14-07-2025,21:33:25,0.627
14-07-2025,21:33:26,0.591
14-07-2025,21:33:27,0.565
14-07-2025,21:33:28,0.568
14-07-2025,21:33:29,0.553
14-07-2025,21:33:30,0.527
14-07-2025,21:33:31,0.521
14-07-2025,21:33:32,0.565
14-07-2025,21:33:33,0.603
14-07-2025,21:33:34,0.637
14-07-2025,21:33:35,0.654
14-07-2025,21:33:36,0.612
14-07-2025,21:33:37,0.548
14-07-2025,21:33:38,0.491
14-07-2025,21:33:39,0.481
14-07-2025,21:33:40,0.481
14-07-2025,21:33:41,0.477
14-07-2025,21:33:42,0.464
14-07-2025,21:33:43,0.459
14-07-2025,21:33:44,0.457
14-07-2025,21:33:45,0.451
14-07-2025,21:33:46,0.439
14-07-2025,21:33:47,0.439
14-07-2025,21:33:48,0.434
14-07-2025,21:33:49,0.429
14-07-2025,21:33:50,0.421
14-07-2025,21:33:51,0.408
14-07-2025,21:33:52,0.420
14-07-2025,21:33:53,0.431
14-07-2025,21:33:54,0.443
14-07-2025,21:33:55,0.455
14-07-2025,21:33:56,0.453
14-07-2025,21:33:57,0.450
14-07-2025,21:33:58,0.450
14-07-2025,21:33:59,0.435
14-07-2025,21:34:00,0.415
14-07-2025,21:34:01,0.408
14-07-2025,21:34:02,0.408
14-07-2025,21:34:03,0.435
14-07-2025,21:34:04,0.500
14-07-2025,21:34:05,0.538
14-07-2025,21:34:06,0.525
14-07-2025,21:34:07,0.504
14-07-2025,21:34:08,0.490
14-07-2025,21:34:09,0.496
14-07-2025,21:34:10,0.511
14-07-2025,21:34:11,0.509
14-07-2025,21:34:12,0.508
14-07-2025,21:34:13,0.521
14-07-2025,21:34:14,0.527
14-07-2025,21:34:15,0.547
14-07-2025,21:34:16,0.581
14-07-2025,21:34:17,0.535
14-07-2025,21:34:18,0.499
14-07-2025,21:34:19,0.512
14-07-2025,21:34:20,0.502
14-07-2025,21:34:21,0.507
14-07-2025,21:34:22,0.501
14-07-2025,21:34:23,0.479
14-07-2025,21:34:24,0.484
14-07-2025,21:34:25,0.491
14-07-2025,21:34:26,0.494
14-07-2025,21:34:27,0.508
14-07-2025,21:34:28,0.510
14-07-2025,21:34:29,0.485
14-07-2025,21:34:30,0.484
14-07-2025,21:34:31,0.489
14-07-2025,21:34:32,0.482
14-07-2025,21:34:33,0.477
14-07-2025,21:34:34,0.487
14-07-2025,21:34:35,0.492
14-07-2025,21:34:36,0.503
14-07-2025,21:34:37,0.518
14-07-2025,21:34:38,0.515
14-07-2025,21:34:39,0.520
14-07-2025,21:34:40,0.536
14-07-2025,21:34:41,0.549
14-07-2025,21:34:42,0.535
14-07-2025,21:34:43,0.548
14-07-2025,21:34:44,0.577
14-07-2025,21:34:45,0.568
14-07-2025,21:34:46,0.562
14-07-2025,21:34:47,0.560
14-07-2025,21:34:48,0.557
14-07-2025,21:34:49,0.552
14-07-2025,21:34:50,0.556
14-07-2025,21:34:51,0.572
14-07-2025,21:34:52,0.566
14-07-2025,21:34:53,0.532
14-07-2025,21:34:54,0.521
14-07-2025,21:34:55,0.500
14-07-2025,21:34:56,0.493
14-07-2025,21:34:57,0.491
14-07-2025,21:34:58,0.486
14-07-2025,21:34:59,0.502
14-07-2025,21:35:00,0.570
14-07-2025,21:35:01,0.694
14-07-2025,21:35:02,0.658
14-07-2025,21:35:03,0.553
14-07-2025,21:35:04,0.509
14-07-2025,21:35:05,0.486
14-07-2025,21:35:06,0.486
14-07-2025,21:35:07,0.492
14-07-2025,21:35:08,0.485
14-07-2025,21:35:09,0.472
14-07-2025,21:35:10,0.468
14-07-2025,21:35:11,0.471
14-07-2025,21:35:12,0.477
14-07-2025,21:35:13,0.470
14-07-2025,21:35:14,0.474
14-07-2025,21:35:15,0.483
14-07-2025,21:35:16,0.471
14-07-2025,21:35:17,0.465
14-07-2025,21:35:18,0.474
14-07-2025,21:35:19,0.481
14-07-2025,21:35:20,0.482
14-07-2025,21:35:21,0.482
14-07-2025,21:35:22,0.486
14-07-2025,21:35:23,0.507
14-07-2025,21:35:24,0.513
14-07-2025,21:35:25,0.498
14-07-2025,21:35:26,0.504
14-07-2025,21:35:27,0.509
14-07-2025,21:35:28,0.504
14-07-2025,21:35:29,0.496
14-07-2025,21:35:30,0.490
14-07-2025,21:35:31,0.486
14-07-2025,21:35:32,0.477
14-07-2025,21:35:33,0.471
14-07-2025,21:35:34,0.475
14-07-2025,21:35:35,0.489
14-07-2025,21:35:36,0.522
14-07-2025,21:35:37,0.546
14-07-2025,21:35:38,0.549
14-07-2025,21:35:39,0.559
14-07-2025,21:35:40,0.578
14-07-2025,21:35:41,0.602
14-07-2025,21:35:42,0.610
14-07-2025,21:35:43,0.617
14-07-2025,21:35:44,0.609
14-07-2025,21:35:45,0.606
14-07-2025,21:35:46,0.612
14-07-2025,21:35:47,0.621
14-07-2025,21:35:48,0.617
14-07-2025,21:35:49,0.604
14-07-2025,21:35:50,0.611
14-07-2025,21:35:51,0.605
14-07-2025,21:35:52,0.604
14-07-2025,21:35:53,0.600
14-07-2025,21:35:54,0.608
14-07-2025,21:35:55,0.621
14-07-2025,21:35:56,0.620
14-07-2025,21:35:57,0.608
14-07-2025,21:35:58,0.599
14-07-2025,21:35:59,0.618
14-07-2025,21:36:00,0.631
14-07-2025,21:36:01,0.636
14-07-2025,21:36:02,0.643
14-07-2025,21:36:03,0.656
14-07-2025,21:36:04,0.644
14-07-2025,21:36:05,0.639
14-07-2025,21:36:06,0.642
14-07-2025,21:36:07,0.648
14-07-2025,21:36:08,0.655

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532105203
Test ID:,006
Test Abbreviation:,TEST 4 TALCA_006
Start Date:,14-07-2025
Start Time:,22:20:39
Duration (dd:hh:mm:ss):,0:00:57:00
Log Interval (mm:ss):,00:01
Number of points:,3433
Notes:,ERROR: FILTER, 

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.716
,Minimum:,0.298
,Time of Minimum:,23:06:15
,Date of Minimum:,14-07-2025
,Maximum:,1.620
,Time of Maximum:,22:42:49
,Date of Maximum:,14-07-2025

Calibration,Sensor:,AEROSOL
,Cal. date,29-05-2014

Date,Time,AEROSOL
dd-MM-yyyy,hh:mm:ss,mg/m^3
14-07-2025,22:20:40,0.711
14-07-2025,22:20:41,0.723
14-07-2025,22:20:42,0.726
14-07-2025,22:20:43,0.721
14-07-2025,22:20:44,0.721
14-07-2025,22:20:45,0.719
14-07-2025,22:20:46,0.709
14-07-2025,22:20:47,0.711
14-07-2025,22:20:48,0.719
14-07-2025,22:20:49,0.732
14-07-2025,22:20:50,0.736
14-07-2025,22:20:51,0.746
14-07-2025,22:20:52,0.760
14-07-2025,22:20:53,0.753
14-07-2025,22:20:54,0.756
14-07-2025,22:20:55,0.749
14-07-2025,22:20:56,0.768
14-07-2025,22:20:57,0.795
14-07-2025,22:20:58,0.777
14-07-2025,22:20:59,0.761
14-07-2025,22:21:00,0.762
14-07-2025,22:21:01,0.771
14-07-2025,22:21:02,0.768
14-07-2025,22:21:03,0.773
14-07-2025,22:21:04,0.784
14-07-2025,22:21:05,0.769
14-07-2025,22:21:06,0.765
14-07-2025,22:21:07,0.763
14-07-2025,22:21:08,0.761
14-07-2025,22:21:09,0.762
14-07-2025,22:21:10,0.740
14-07-2025,22:21:11,0.710
14-07-2025,22:21:12,0.718
14-07-2025,22:21:13,0.716
14-07-2025,22:21:14,0.709
14-07-2025,22:21:15,0.712
14-07-2025,22:21:16,0.706
14-07-2025,22:21:17,0.701
14-07-2025,22:21:18,0.708
14-07-2025,22:21:19,0.718
14-07-2025,22:21:20,0.716
14-07-2025,22:21:21,0.719
14-07-2025,22:21:22,0.733
14-07-2025,22:21:23,0.739
14-07-2025,22:21:24,0.741
14-07-2025,22:21:25,0.744
14-07-2025,22:21:26,0.735
14-07-2025,22:21:27,0.744
14-07-2025,22:21:28,0.764
14-07-2025,22:21:29,0.771
14-07-2025,22:21:30,0.774
14-07-2025,22:21:31,0.781
14-07-2025,22:21:32,0.762
14-07-2025,22:21:33,0.758
14-07-2025,22:21:34,0.752
14-07-2025,22:21:35,0.745
14-07-2025,22:21:36,0.747
14-07-2025,22:21:37,0.750
14-07-2025,22:21:38,0.748
14-07-2025,22:21:39,0.755
14-07-2025,22:21:40,0.767
14-07-2025,22:21:41,0.776
14-07-2025,22:21:42,0.774
14-07-2025,22:21:43,0.810
14-07-2025,22:21:44,0.862
14-07-2025,22:21:45,0.876
14-07-2025,22:21:46,0.906
14-07-2025,22:21:47,0.911
14-07-2025,22:21:48,0.892
14-07-2025,22:21:49,0.890
14-07-2025,22:21:50,0.870
14-07-2025,22:21:51,0.840
14-07-2025,22:21:52,0.850
14-07-2025,22:21:53,0.837
14-07-2025,22:21:54,0.839
14-07-2025,22:21:55,0.820
14-07-2025,22:21:56,0.807
14-07-2025,22:21:57,0.815
14-07-2025,22:21:58,0.812
14-07-2025,22:21:59,0.804
14-07-2025,22:22:00,0.794
14-07-2025,22:22:01,0.785
14-07-2025,22:22:02,0.775
14-07-2025,22:22:03,0.770
14-07-2025,22:22:04,0.775
14-07-2025,22:22:05,0.755
14-07-2025,22:22:06,0.737
14-07-2025,22:22:07,0.750
14-07-2025,22:22:08,0.761
14-07-2025,22:22:09,0.759
14-07-2025,22:22:10,0.715
14-07-2025,22:22:11,0.687
14-07-2025,22:22:12,0.663
14-07-2025,22:22:13,0.655
14-07-2025,22:22:14,0.678
14-07-2025,22:22:15,0.674
14-07-2025,22:22:16,0.687
14-07-2025,22:22:17,0.701
14-07-2025,22:22:18,0.702
14-07-2025,22:22:19,0.710
14-07-2025,22:22:20,0.697
14-07-2025,22:22:21,0.697
14-07-2025,22:22:22,0.711
14-07-2025,22:22:23,0.721
14-07-2025,22:22:24,0.713
14-07-2025,22:22:25,0.684
14-07-2025,22:22:26,0.674
14-07-2025,22:22:27,0.687
14-07-2025,22:22:28,0.676
14-07-2025,22:22:29,0.677
14-07-2025,22:22:30,0.694
14-07-2025,22:22:31,0.692
14-07-2025,22:22:32,0.727
14-07-2025,22:22:33,0.720
14-07-2025,22:22:34,0.712
14-07-2025,22:22:35,0.719
14-07-2025,22:22:36,0.723
14-07-2025,22:22:37,0.725
14-07-2025,22:22:38,0.738
14-07-2025,22:22:39,0.751
14-07-2025,22:22:40,0.771
14-07-2025,22:22:41,0.763
14-07-2025,22:22:42,0.754
14-07-2025,22:22:43,0.735
14-07-2025,22:22:44,0.714
14-07-2025,22:22:45,0.712
14-07-2025,22:22:46,0.731
14-07-2025,22:22:47,0.733
14-07-2025,22:22:48,0.736
14-07-2025,22:22:49,0.768
14-07-2025,22:22:50,0.772
14-07-2025,22:22:51,0.765
14-07-2025,22:22:52,0.785
14-07-2025,22:22:53,0.794
14-07-2025,22:22:54,0.798
14-07-2025,22:22:55,0.812
14-07-2025,22:22:56,0.818
14-07-2025,22:22:57,0.823
14-07-2025,22:22:58,0.818
14-07-2025,22:22:59,0.811
14-07-2025,22:23:00,0.823
14-07-2025,22:23:01,0.825
14-07-2025,22:23:02,0.846
14-07-2025,22:23:03,0.905
14-07-2025,22:23:04,0.935
14-07-2025,22:23:05,0.937
14-07-2025,22:23:06,0.915
14-07-2025,22:23:07,0.916
14-07-2025,22:23:08,0.911
14-07-2025,22:23:09,0.929
14-07-2025,22:23:10,0.943
14-07-2025,22:23:11,0.947
14-07-2025,22:23:12,0.966
14-07-2025,22:23:13,0.983
14-07-2025,22:23:14,0.977
14-07-2025,22:23:15,0.980
14-07-2025,22:23:16,0.975
14-07-2025,22:23:17,0.979
14-07-2025,22:23:18,0.976
14-07-2025,22:23:19,0.978
14-07-2025,22:23:20,0.969
14-07-2025,22:23:21,0.968
14-07-2025,22:23:22,0.968
14-07-2025,22:23:23,0.963
14-07-2025,22:23:24,0.932
14-07-2025,22:23:25,0.934
14-07-2025,22:23:26,0.961
14-07-2025,22:23:27,0.959
14-07-2025,22:23:28,0.946
14-07-2025,22:23:29,0.936
14-07-2025,22:23:30,0.937
14-07-2025,22:23:31,0.962
14-07-2025,22:23:32,1.010
14-07-2025,22:23:33,1.060
14-07-2025,22:23:34,1.080
14-07-2025,22:23:35,1.120
14-07-2025,22:23:36,1.140
14-07-2025,22:23:37,1.120
14-07-2025,22:23:38,1.140
14-07-2025,22:23:39,1.150
14-07-2025,22:23:40,1.160
14-07-2025,22:23:41,1.090
14-07-2025,22:23:42,1.010
14-07-2025,22:23:43,0.992
14-07-2025,22:23:44,0.990
14-07-2025,22:23:45,0.955
14-07-2025,22:23:46,0.942
14-07-2025,22:23:47,0.944
14-07-2025,22:23:48,0.953
14-07-2025,22:23:49,0.960
14-07-2025,22:23:50,0.954
14-07-2025,22:23:51,0.960
14-07-2025,22:23:52,0.958
14-07-2025,22:23:53,0.962
14-07-2025,22:23:54,0.979
14-07-2025,22:23:55,0.989
14-07-2025,22:23:56,0.978
14-07-2025,22:23:57,0.999
14-07-2025,22:23:58,1.000
14-07-2025,22:23:59,0.992
14-07-2025,22:24:00,0.989
14-07-2025,22:24:01,1.000
14-07-2025,22:24:02,1.020
14-07-2025,22:24:03,1.020
14-07-2025,22:24:04,1.030
14-07-2025,22:24:05,1.050
14-07-2025,22:24:06,1.070
14-07-2025,22:24:07,1.090
14-07-2025,22:24:08,1.120
14-07-2025,22:24:09,1.110
14-07-2025,22:24:10,1.100
14-07-2025,22:24:11,1.110
14-07-2025,22:24:12,1.110
14-07-2025,22:24:13,1.110
14-07-2025,22:24:14,1.110
14-07-2025,22:24:15,1.100
14-07-2025,22:24:16,1.100
14-07-2025,22:24:17,1.090
14-07-2025,22:24:18,1.050
14-07-2025,22:24:19,1.020
14-07-2025,22:24:20,1.040
14-07-2025,22:24:21,1.080
14-07-2025,22:24:22,1.100
14-07-2025,22:24:23,1.100
14-07-2025,22:24:24,1.070
14-07-2025,22:24:25,1.070
14-07-2025,22:24:26,1.100
14-07-2025,22:24:27,1.120
14-07-2025,22:24:28,1.110
14-07-2025,22:24:29,1.090
14-07-2025,22:24:30,1.120
14-07-2025,22:24:31,1.120
14-07-2025,22:24:32,1.110
14-07-2025,22:24:33,1.100
14-07-2025,22:24:34,1.080
14-07-2025,22:24:35,1.050
14-07-2025,22:24:36,1.010
14-07-2025,22:24:37,0.986
14-07-2025,22:24:38,0.928
14-07-2025,22:24:39,0.928
14-07-2025,22:24:40,0.948
14-07-2025,22:24:41,0.964
14-07-2025,22:24:42,0.954
14-07-2025,22:24:43,0.936
14-07-2025,22:24:44,0.930
14-07-2025,22:24:45,0.919
14-07-2025,22:24:46,0.933
14-07-2025,22:24:47,0.944
14-07-2025,22:24:48,0.948
14-07-2025,22:24:49,0.951
14-07-2025,22:24:50,0.970
14-07-2025,22:24:51,0.969
14-07-2025,22:24:52,0.969
14-07-2025,22:24:53,0.975
14-07-2025,22:24:54,0.988
14-07-2025,22:24:55,1.000
14-07-2025,22:24:56,1.000
14-07-2025,22:24:57,0.989
14-07-2025,22:24:58,0.980
14-07-2025,22:24:59,0.998
14-07-2025,22:25:00,1.000
14-07-2025,22:25:01,0.988
14-07-2025,22:25:02,0.972
14-07-2025,22:25:03,0.978
14-07-2025,22:25:04,0.987
14-07-2025,22:25:05,0.980
14-07-2025,22:25:06,0.981
14-07-2025,22:25:07,0.967
14-07-2025,22:25:08,0.962
14-07-2025,22:25:09,0.959
14-07-2025,22:25:10,0.951
14-07-2025,22:25:11,0.932
14-07-2025,22:25:12,0.923
14-07-2025,22:25:13,0.913
14-07-2025,22:25:14,0.921
14-07-2025,22:25:15,0.933
14-07-2025,22:25:16,0.906
14-07-2025,22:25:17,0.888
14-07-2025,22:25:18,0.883
14-07-2025,22:25:19,0.881
14-07-2025,22:25:20,0.883
14-07-2025,22:25:21,0.867
14-07-2025,22:25:22,0.873
14-07-2025,22:25:23,0.876
14-07-2025,22:25:24,0.896
14-07-2025,22:25:25,0.917
14-07-2025,22:25:26,0.914
14-07-2025,22:25:27,0.916
14-07-2025,22:25:28,0.929
14-07-2025,22:25:29,0.938
14-07-2025,22:25:30,0.952
14-07-2025,22:25:31,0.989
14-07-2025,22:25:32,1.030
14-07-2025,22:25:33,1.040
14-07-2025,22:25:34,1.060
14-07-2025,22:25:35,1.110
14-07-2025,22:25:36,1.130
14-07-2025,22:25:37,1.090
14-07-2025,22:25:38,1.020
14-07-2025,22:25:39,0.974
14-07-2025,22:25:40,0.954
14-07-2025,22:25:41,0.957
14-07-2025,22:25:42,0.980
14-07-2025,22:25:43,0.988
14-07-2025,22:25:44,0.985
14-07-2025,22:25:45,0.997
14-07-2025,22:25:46,1.010
14-07-2025,22:25:47,1.030
14-07-2025,22:25:48,1.040
14-07-2025,22:25:49,1.090
14-07-2025,22:25:50,1.130
14-07-2025,22:25:51,1.150
14-07-2025,22:25:52,1.160
14-07-2025,22:25:53,1.120
14-07-2025,22:25:54,1.090
14-07-2025,22:25:55,1.080
14-07-2025,22:25:56,1.070
14-07-2025,22:25:57,1.040
14-07-2025,22:25:58,1.030
14-07-2025,22:25:59,1.040
14-07-2025,22:26:00,1.070
14-07-2025,22:26:01,1.050
14-07-2025,22:26:02,1.050
14-07-2025,22:26:03,1.070
14-07-2025,22:26:04,1.080
14-07-2025,22:26:05,1.050
14-07-2025,22:26:06,1.040
14-07-2025,22:26:07,1.030
14-07-2025,22:26:08,1.040
14-07-2025,22:26:09,1.040
14-07-2025,22:26:10,1.040
14-07-2025,22:26:11,1.040
14-07-2025,22:26:12,1.050
14-07-2025,22:26:13,1.030
14-07-2025,22:26:14,1.020
14-07-2025,22:26:15,1.040
14-07-2025,22:26:16,1.050
14-07-2025,22:26:17,1.080
14-07-2025,22:26:18,1.120
14-07-2025,22:26:19,1.140
14-07-2025,22:26:20,1.090
14-07-2025,22:26:21,1.090
14-07-2025,22:26:22,1.130
14-07-2025,22:26:23,1.140
14-07-2025,22:26:24,1.120
14-07-2025,22:26:25,1.120
14-07-2025,22:26:26,1.120
14-07-2025,22:26:27,1.090
14-07-2025,22:26:28,1.050
14-07-2025,22:26:29,1.010
14-07-2025,22:26:30,0.989
14-07-2025,22:26:31,0.982
14-07-2025,22:26:32,0.991
14-07-2025,22:26:33,0.993
14-07-2025,22:26:34,0.988
14-07-2025,22:26:35,0.981
14-07-2025,22:26:36,0.977
14-07-2025,22:26:37,0.985
14-07-2025,22:26:38,0.979
14-07-2025,22:26:39,0.977
14-07-2025,22:26:40,0.979
14-07-2025,22:26:41,0.987
14-07-2025,22:26:42,0.983
14-07-2025,22:26:43,0.997
14-07-2025,22:26:44,1.020
14-07-2025,22:26:45,1.030
14-07-2025,22:26:46,1.040
14-07-2025,22:26:47,1.010
14-07-2025,22:26:48,1.000
14-07-2025,22:26:49,0.996
14-07-2025,22:26:50,0.999
14-07-2025,22:26:51,1.010
14-07-2025,22:26:52,1.010
14-07-2025,22:26:53,1.020
14-07-2025,22:26:54,1.040
14-07-2025,22:26:55,1.050
14-07-2025,22:26:56,1.060
14-07-2025,22:26:57,1.070
14-07-2025,22:26:58,1.060
14-07-2025,22:26:59,1.070
14-07-2025,22:27:00,1.110
14-07-2025,22:27:01,1.150
14-07-2025,22:27:02,1.180
14-07-2025,22:27:03,1.200
14-07-2025,22:27:04,1.210
14-07-2025,22:27:05,1.220
14-07-2025,22:27:06,1.210
14-07-2025,22:27:07,1.210
14-07-2025,22:27:08,1.210
14-07-2025,22:27:09,1.230
14-07-2025,22:27:10,1.220
14-07-2025,22:27:11,1.190
14-07-2025,22:27:12,1.160
14-07-2025,22:27:13,1.170
14-07-2025,22:27:14,1.180
14-07-2025,22:27:15,1.160
14-07-2025,22:27:16,1.130
14-07-2025,22:27:17,1.120
14-07-2025,22:27:18,1.090
14-07-2025,22:27:19,1.120
14-07-2025,22:27:20,1.220
14-07-2025,22:27:21,1.240
14-07-2025,22:27:22,1.230
14-07-2025,22:27:23,1.230
14-07-2025,22:27:24,1.230
14-07-2025,22:27:25,1.220
14-07-2025,22:27:26,1.220
14-07-2025,22:27:27,1.200
14-07-2025,22:27:28,1.190
14-07-2025,22:27:29,1.180
14-07-2025,22:27:30,1.180
14-07-2025,22:27:31,1.170
14-07-2025,22:27:32,1.160
14-07-2025,22:27:33,1.140
14-07-2025,22:27:34,1.120
14-07-2025,22:27:35,1.110
14-07-2025,22:27:36,1.100
14-07-2025,22:27:37,1.090
14-07-2025,22:27:38,1.100
14-07-2025,22:27:39,1.090
14-07-2025,22:27:40,1.070
14-07-2025,22:27:41,1.080
14-07-2025,22:27:42,1.080
14-07-2025,22:27:43,1.090
14-07-2025,22:27:44,1.080
14-07-2025,22:27:45,1.090
14-07-2025,22:27:46,1.090
14-07-2025,22:27:47,1.080
14-07-2025,22:27:48,1.080
14-07-2025,22:27:49,1.090
14-07-2025,22:27:50,1.090
14-07-2025,22:27:51,1.080
14-07-2025,22:27:52,1.050
14-07-2025,22:27:53,1.050
14-07-2025,22:27:54,1.050
14-07-2025,22:27:55,1.050
14-07-2025,22:27:56,1.040
14-07-2025,22:27:57,1.040
14-07-2025,22:27:58,1.030
14-07-2025,22:27:59,1.050
14-07-2025,22:28:00,1.090
14-07-2025,22:28:01,1.100
14-07-2025,22:28:02,1.070
14-07-2025,22:28:03,1.070
14-07-2025,22:28:04,1.110
14-07-2025,22:28:05,1.150
14-07-2025,22:28:06,1.150
14-07-2025,22:28:07,1.140
14-07-2025,22:28:08,1.130
14-07-2025,22:28:09,1.110
14-07-2025,22:28:10,1.120
14-07-2025,22:28:11,1.110
14-07-2025,22:28:12,1.080
14-07-2025,22:28:13,1.070
14-07-2025,22:28:14,1.070
14-07-2025,22:28:15,1.070
14-07-2025,22:28:16,1.070
14-07-2025,22:28:17,1.090
14-07-2025,22:28:18,1.050
14-07-2025,22:28:19,1.020
14-07-2025,22:28:20,1.020
14-07-2025,22:28:21,1.020
14-07-2025,22:28:22,1.010
14-07-2025,22:28:23,1.000
14-07-2025,22:28:24,0.997
14-07-2025,22:28:25,0.990
14-07-2025,22:28:26,0.980
14-07-2025,22:28:27,0.996
14-07-2025,22:28:28,0.988
14-07-2025,22:28:29,0.999
14-07-2025,22:28:30,1.000
14-07-2025,22:28:31,0.993
14-07-2025,22:28:32,0.988
14-07-2025,22:28:33,1.000
14-07-2025,22:28:34,1.010
14-07-2025,22:28:35,1.000
14-07-2025,22:28:36,1.010
14-07-2025,22:28:37,0.994
14-07-2025,22:28:38,1.010
14-07-2025,22:28:39,1.010
